user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
STP248.12601_R.bin.127.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	N/A	N/A	N/A	N/A	N/A	GCF_900104675.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	77.03	0.04	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_004557855.1, s__Angelakisella sp004557855, 95.0, 76.87, 0.05; GCA_900547385.1, s__Angelakisella sp900547385, 95.0, 76.53, 0.04; GCA_910585525.1, s__Angelakisella sp910585525, 95.0, 76.41, 0.06; GCA_904420255.1, s__Angelakisella sp904420255, 95.0, 76.41, 0.06; GCA_900552845.1, s__Angelakisella sp900552845, 95.0, 76.39, 0.03; GCA_004554485.1, s__Angelakisella sp004554485, 95.0, 76.11, 0.05; GCA_003453215.1, s__Angelakisella sp003453215, 95.0, 76.1, 0.02; GCA_013316495.1, s__Angelakisella sp013316495, 95.0, 76.06, 0.05; GCA_910585535.1, s__Angelakisella sp910585535, 95.0, 75.87, 0.03	34.0	11	0.9509621419185555	Genome has more than 34.2% of markers with multiple hits
STP248.12601_R.bin.128.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	N/A	N/A	N/A	N/A	N/A	GCA_002295325.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__UBA866 sp002295325	76.23	0.09	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_904384225.1, s__UBA866 sp904384225, 95.0, 77.66, 0.02; GCF_016901855.1, s__UBA866 sp016901855, 95.0, 75.85, 0.03; GCA_900543295.1, s__UBA866 sp900543295, 95.0, 75.51, 0.03	97.32	11	0.9009851906999787	N/A
STP248.12601_R.bin.129.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.7%)
STP248.12601_R.bin.13.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Limiplasma;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Limiplasma;s__	ANI	classification based on placement in class-level tree	GCA_004556545.1, s__Limiplasma sp004556545, 95.0, 77.81, 0.22; GCA_900550955.1, s__Limiplasma sp900550955, 95.0, 77.77, 0.23; GCA_017937655.1, s__Limiplasma sp017937655, 95.0, 77.71, 0.17; GCA_900548145.1, s__Limiplasma sp900548145, 95.0, 77.62, 0.22; GCA_018710985.1, s__Limiplasma pullicola, 95.0, 77.49, 0.25; GCA_900540045.1, s__Limiplasma merdipullorum, 95.0, 77.48, 0.23; GCA_017516765.1, s__Limiplasma sp017516765, 95.0, 77.46, 0.15; GCA_015056245.1, s__Limiplasma sp015056245, 95.0, 77.42, 0.14; GCA_015056145.1, s__Limiplasma sp015056145, 95.0, 77.32, 0.15; GCA_017501255.1, s__Limiplasma sp017501255, 95.0, 77.24, 0.14; GCA_001604115.1, s__Limiplasma sp001604115, 95.0, 77.14, 0.15; GCA_015056315.1, s__Limiplasma sp015056315, 95.0, 77.01, 0.17; GCA_018715175.1, s__Limiplasma stercoravium, 95.0, 76.97, 0.18; GCA_001604105.1, s__Limiplasma sp001604105, 95.0, 76.94, 0.1; GCA_012517815.1, s__Limiplasma sp012517815, 95.0, 76.92, 0.17; GCA_900553905.1, s__Limiplasma pullistercoris, 95.0, 76.92, 0.2; GCA_012729115.1, s__Limiplasma sp012729115, 95.0, 76.91, 0.1; GCA_017881705.1, s__Limiplasma sp017881705, 95.0, 76.87, 0.11; GCA_016297535.1, s__Limiplasma sp016297535, 95.0, 76.85, 0.17; GCA_017517815.1, s__Limiplasma sp017517815, 95.0, 76.82, 0.14; GCA_015056365.1, s__Limiplasma sp015056365, 95.0, 76.78, 0.15; GCA_017938645.1, s__Limiplasma sp017938645, 95.0, 76.72, 0.13; GCA_016930575.1, s__Limiplasma sp016930575, 95.0, 76.65, 0.07; GCA_017547285.1, s__Limiplasma sp017547285, 95.0, 76.61, 0.13; GCA_012523405.1, s__Limiplasma sp012523405, 95.0, 76.57, 0.08; GCA_017473345.1, s__Limiplasma sp017473345, 95.0, 76.57, 0.12; GCA_009783365.1, s__Limiplasma sp009783365, 95.0, 76.46, 0.05	80.74	11	0.8903872576904177	N/A
STP248.12601_R.bin.130.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-552;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-552;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	36.34	11	0.8636221381942496	N/A
STP248.12601_R.bin.131.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	16.8	11	0.88110133576916	N/A
STP248.12601_R.bin.132.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	N/A	N/A	N/A	N/A	N/A	GCA_003612625.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus sp003612625	75.66	0.03	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900199635.1, s__Anaerotruncus massiliensis, 95.0, 77.49, 0.21; GCF_900078395.1, s__Anaerotruncus rubiinfantis, 95.0, 77.4, 0.19; GCF_000154565.1, s__Anaerotruncus colihominis, 95.0, 77.03, 0.14; GCF_900186535.1, s__Anaerotruncus massiliensis_A, 95.0, 76.95, 0.15; GCF_010206195.1, s__Anaerotruncus colihominis_A, 95.0, 76.95, 0.13; GCA_910586875.1, s__Anaerotruncus sp910586875, 95.0, 76.89, 0.1; GCF_000403395.2, s__Anaerotruncus sp000403395, 95.0, 76.81, 0.12; GCA_019114825.1, s__Anaerotruncus excrementipullorum, 95.0, 76.13, 0.05; GCA_014385085.1, s__Anaerotruncus sp014385085, 95.0, 75.99, 0.04; GCA_904398655.1, s__Anaerotruncus sp904398655, 95.0, 75.69, 0.04	51.23	11	0.9162078098973025	N/A
STP248.12601_R.bin.133.fa	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.5%)
STP248.12601_R.bin.134.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	N/A	N/A	N/A	N/A	N/A	GCA_002315675.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__Mucinivorans sp002315675	77.13	0.01	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_000723505.1, s__Mucinivorans hirudinis, 95.0, 76.77, 0.05	93.96	11	0.899770545659693	N/A
STP248.12601_R.bin.135.fa	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatenecus;s__	N/A	N/A	N/A	N/A	N/A	GCA_900554095.1	95.0	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatenecus;s__Scatenecus sp900554095	78.19	0.35	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatenecus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_017559905.1, s__Scatenecus sp017559905, 95.0, 77.93, 0.31; GCA_003150395.1, s__Scatenecus sp003150395, 95.0, 77.78, 0.28; GCA_900551915.1, s__Scatenecus faecavium, 95.0, 77.56, 0.3	96.54	11	0.9428488167762925	N/A
STP248.12601_R.bin.136.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCF_000499785.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides neonati	79.3	0.31	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_017992695.1, s__Bacteroides sp017992695, 95.0, 78.99, 0.27; GCF_000614145.1, s__Bacteroides faecichinchillae, 95.0, 78.0, 0.1; GCF_000025985.1, s__Bacteroides fragilis, 95.0, 77.87, 0.15; GCF_000381365.1, s__Bacteroides salyersiae, 95.0, 77.74, 0.18; GCA_000613465.1, s__Bacteroides nordii, 95.0, 77.65, 0.16; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 77.64, 0.15; GCF_012113595.1, s__Bacteroides sp012113595, 95.0, 77.54, 0.17; GCF_900155865.1, s__Bacteroides bouchesdurhonensis, 95.0, 77.53, 0.1; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 77.5, 0.21; GCF_002849695.1, s__Bacteroides fragilis_A, 95.0, 77.45, 0.18; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 77.44, 0.18; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 77.43, 0.17; GCF_003865075.1, s__Bacteroides faecalis, 95.0, 77.4, 0.11; GCF_000154205.1, s__Bacteroides uniformis, 95.0, 77.39, 0.18; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 77.39, 0.17; GCF_900142015.1, s__Bacteroides stercorirosoris, 95.0, 77.39, 0.16; GCF_004342845.1, s__Bacteroides heparinolyticus, 95.0, 77.37, 0.13; GCA_019116805.1, s__Bacteroides merdavium, 95.0, 77.37, 0.12; GCF_014334015.1, s__Bacteroides intestinigallinarum, 95.0, 77.37, 0.16; GCF_900108345.1, s__Bacteroides ndongoniae, 95.0, 77.36, 0.16; GCF_004793475.1, s__Bacteroides sp002491635, 95.0, 77.34, 0.15; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 77.34, 0.17; GCA_900547205.1, s__Bacteroides sp900547205, 95.0, 77.33, 0.19; GCA_910586915.1, s__Bacteroides sp910586915, 95.0, 77.32, 0.18; GCF_002222615.2, s__Bacteroides caccae, 95.0, 77.31, 0.13; GCF_900128475.1, s__Bacteroides massiliensis, 95.0, 77.28, 0.16; GCF_000154525.1, s__Bacteroides stercoris, 95.0, 77.27, 0.14; GCF_900130135.1, s__Bacteroides togonis, 95.0, 77.26, 0.13; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 77.26, 0.13; GCA_905215345.1, s__Bacteroides sp905215345, 95.0, 77.26, 0.12; GCA_000613385.1, s__Bacteroides acidifaciens, 95.0, 77.23, 0.16; GCF_900241005.1, s__Bacteroides cutis, 95.0, 77.21, 0.1; GCF_000614125.1, s__Bacteroides rodentium, 95.0, 77.2, 0.19; GCF_000011065.1, s__Bacteroides thetaiotaomicron, 95.0, 77.2, 0.2; GCF_900106755.1, s__Bacteroides faecis, 95.0, 77.19, 0.17; GCF_002998435.1, s__Bacteroides zoogleoformans, 95.0, 77.19, 0.13; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 77.19, 0.17; GCA_014385165.1, s__Bacteroides sp014385165, 95.0, 77.18, 0.15; GCA_900762525.1, s__Bacteroides sp900762525, 95.0, 77.15, 0.12; GCF_009193325.2, s__Bacteroides zhangwenhongi, 95.8579, 77.15, 0.14; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 77.1, 0.14; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 77.08, 0.07; GCF_900129655.1, s__Bacteroides clarus, 95.0, 77.08, 0.15; GCA_910585845.1, s__Bacteroides sp910585845, 95.0, 77.07, 0.17; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 77.06, 0.15; GCA_900761785.1, s__Bacteroides sp900761785, 95.0, 77.05, 0.14; GCF_000186225.1, s__Bacteroides helcogenes, 95.0, 77.04, 0.13; GCA_900555635.1, s__Bacteroides sp900555635, 95.0, 77.04, 0.11; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 77.03, 0.15; GCA_900553815.1, s__Bacteroides sp900553815, 95.0, 77.03, 0.1; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 77.0, 0.12; GCF_000517545.1, s__Bacteroides reticulotermitis, 95.0, 76.97, 0.11; GCF_003438615.1, s__Bacteroides sp003545565, 95.0, 76.96, 0.16; GCF_902364365.1, s__Bacteroides sp900556215, 95.2143, 76.96, 0.13; GCF_000428125.1, s__Bacteroides graminisolvens, 95.0, 76.95, 0.08; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 76.95, 0.16; GCF_000155815.1, s__Bacteroides eggerthii, 95.0, 76.94, 0.15; GCF_000156195.1, s__Bacteroides finegoldii, 95.8579, 76.91, 0.13; GCF_000374365.1, s__Bacteroides gallinarum, 95.0, 76.91, 0.16; GCA_900766005.1, s__Bacteroides sp900766005, 95.0, 76.91, 0.12; GCA_019116045.1, s__Bacteroides merdipullorum, 95.0, 76.88, 0.08; GCA_017621035.1, s__Bacteroides sp017621035, 95.0, 76.86, 0.09; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 76.85, 0.17; GCA_017630035.1, s__Bacteroides sp017630035, 95.0, 76.82, 0.05; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 76.82, 0.12; GCA_002471195.1, s__Bacteroides sp002471195, 95.0, 76.82, 0.04; GCA_910578895.1, s__Bacteroides sp910578895, 95.0, 76.82, 0.16; GCF_000158035.1, s__Bacteroides cellulosilyticus, 95.0, 76.82, 0.14; GCA_905201685.1, s__Bacteroides sp905201685, 95.0, 76.81, 0.05; GCF_014196225.1, s__Bacteroides pyogenes_A, 95.0, 76.78, 0.12; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.2143, 76.76, 0.13; GCF_019129285.1, s__Bacteroides sp900552405, 95.0, 76.75, 0.14; GCA_905207245.1, s__Bacteroides sp905207245, 95.0, 76.75, 0.14; GCF_900104585.1, s__Bacteroides ihuae, 95.0, 76.73, 0.07; GCA_002471185.1, s__Bacteroides sp002471185, 95.0, 76.72, 0.04; GCA_018883785.1, s__Bacteroides intestinipullorum, 95.0, 76.71, 0.1; GCA_019115825.1, s__Bacteroides pullicola, 95.0, 76.65, 0.1; GCA_019116285.1, s__Bacteroides merdigallinarum, 95.0, 76.63, 0.1; GCA_019118325.1, s__Bacteroides intestinavium, 95.0, 76.62, 0.08; GCA_002307035.1, s__Bacteroides sp002307035, 95.0, 76.6, 0.06; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 76.6, 0.08; GCA_905215555.1, s__Bacteroides sp905215555, 95.0, 76.58, 0.12; GCA_009929715.1, s__Bacteroides sp009929715, 95.0, 76.58, 0.08; GCF_002160055.1, s__Bacteroides avicola, 95.0, 76.52, 0.1; GCA_017471925.1, s__Bacteroides sp017471925, 95.0, 76.51, 0.12; GCF_000428105.1, s__Bacteroides pyogenes, 95.0, 76.51, 0.12; GCA_017556595.1, s__Bacteroides sp017556595, 95.0, 76.5, 0.04; GCA_900766195.1, s__Bacteroides sp900766195, 95.0, 76.49, 0.05; GCA_002293435.1, s__Bacteroides sp002293435, 95.0, 76.47, 0.11; GCA_007896885.1, s__Bacteroides sp007896885, 95.0, 76.39, 0.05; GCA_015060685.1, s__Bacteroides massiliensis_B, 95.0, 76.24, 0.08; GCA_015060695.1, s__Bacteroides massiliensis_C, 95.0, 76.05, 0.05; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 75.37, 0.06	30.4	11	0.9862230506576936	N/A
STP248.12601_R.bin.137.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	N/A	N/A	N/A	N/A	N/A	GCA_000723505.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__Mucinivorans hirudinis	75.98	0.04	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_002315675.1, s__Mucinivorans sp002315675, 95.0, 75.27, 0.0	85.58	11	0.90097163306984	N/A
STP248.12601_R.bin.138.fa	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__	N/A	N/A	N/A	N/A	N/A	GCF_001040705.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus sp001040705	93.59	0.54	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000341795.1, s__Rhodococcus triatomae_A, 95.0, 83.28, 0.42; GCF_000738775.1, s__Rhodococcus defluvii, 95.0, 80.07, 0.29; GCF_003051005.1, s__Rhodococcus sp003051005, 95.0, 79.77, 0.33; GCF_004328705.1, s__Rhodococcus sp004328705, 95.0, 79.76, 0.27; GCF_013348805.1, s__Rhodococcus sp003350365, 95.0, 79.51, 0.29; GCF_001646645.1, s__Rhodococcus hoagii, 95.0, 79.44, 0.25; GCF_006704125.1, s__Rhodococcus sp006704125, 95.0, 78.93, 0.3; GCF_005049235.1, s__Rhodococcus oryzae, 95.0, 78.9, 0.27; GCF_001894865.1, s__Rhodococcus maanshanensis, 95.0, 78.69, 0.27; GCF_001895025.1, s__Rhodococcus zopfii, 95.0, 78.45, 0.26; GCF_001894985.1, s__Rhodococcus tukisamuensis, 95.0, 78.36, 0.35; GCF_005484805.1, s__Rhodococcus sp005484805, 95.0, 78.33, 0.29; GCF_004011865.1, s__Rhodococcus agglutinans, 95.0, 78.22, 0.32; GCF_011058165.1, s__Rhodococcus aetherivorans, 95.0, 77.91, 0.25; GCF_001646655.1, s__Rhodococcus gordoniae, 95.0, 77.81, 0.18; GCF_900105905.1, s__Rhodococcus koreensis, 95.0, 77.58, 0.24; GCF_012726205.1, s__Rhodococcus sp012726205, 95.0, 77.56, 0.18; GCF_005434945.1, s__Rhodococcus subtropicus, 95.0, 77.49, 0.28; GCF_004011825.1, s__Rhodococcus sp004011825, 95.0, 77.48, 0.14; GCF_000010805.1, s__Rhodococcus opacus_C, 95.0, 77.37, 0.26; GCF_001894945.1, s__Rhodococcus ruber, 95.0, 77.34, 0.23; GCF_001894825.1, s__Rhodococcus jostii, 95.0, 77.32, 0.26; GCF_017068395.1, s__Rhodococcus sp002165735, 95.0, 77.29, 0.27; GCF_004011835.1, s__Rhodococcus sp004011835, 95.0, 77.24, 0.15; GCF_003130705.1, s__Rhodococcus sp003130705, 95.0, 77.22, 0.2; GCF_900105195.1, s__Rhodococcus pyridinivorans, 95.0, 77.19, 0.21; GCF_014256275.1, s__Rhodococcus wratislaviensis_A, 95.0, 77.18, 0.26; GCF_001552595.1, s__Rhodococcus erythropolis, 95.5281, 77.15, 0.13; GCF_012726195.1, s__Rhodococcus sp012726195, 95.0, 77.15, 0.14; GCF_002245895.1, s__Rhodococcus sp002245895, 95.0, 77.12, 0.14; GCF_900455735.1, s__Rhodococcus wratislaviensis, 95.0, 77.1, 0.24; GCF_015865005.1, s__Rhodococcus sp015865005, 95.0, 77.06, 0.22; GCF_001646785.1, s__Rhodococcus phenolicus, 95.0, 77.05, 0.22; GCF_000014565.1, s__Rhodococcus jostii_A, 95.0, 77.05, 0.24; GCF_012396235.1, s__Rhodococcus opacus, 95.0, 76.96, 0.21; GCA_001312645.1, s__Rhodococcus sp001312645, 95.0, 76.9, 0.12; GCF_900187265.1, s__Rhodococcus rhodochrous, 95.0, 76.88, 0.2; GCF_012844225.1, s__Rhodococcus sp012844225, 95.0, 76.86, 0.13; GCF_001895045.1, s__Rhodococcus coprophilus, 95.0, 76.76, 0.1; GCF_013602415.1, s__Rhodococcus sp013602415, 95.0, 76.72, 0.22; GCF_014217785.1, s__Rhodococcus triatomae, 95.0, 76.68, 0.17; GCF_005938745.2, s__Rhodococcus sp005938745, 95.0, 76.67, 0.15; GCF_001894805.1, s__Rhodococcus globerulus, 95.0, 76.66, 0.13; GCF_001894925.1, s__Rhodococcus rhodnii, 95.0, 76.61, 0.18; GCF_001646745.1, s__Rhodococcus qingshengii, 95.5281, 76.55, 0.14; GCF_004345605.1, s__Rhodococcus sp004345605, 95.0, 76.53, 0.15; GCF_001767395.1, s__Rhodococcus sp001767395, 95.0, 76.51, 0.14; GCF_016598535.1, s__Rhodococcus erythropolis_D, 95.0, 76.44, 0.14; GCA_012515885.1, s__Rhodococcus sp012515885, 95.0, 76.37, 0.04; GCA_012514505.1, s__Rhodococcus sp012514505, 95.0, 76.33, 0.11; GCA_012729135.1, s__Rhodococcus sp012729135, 95.0, 76.23, 0.19; GCF_001894885.1, s__Rhodococcus marinonascens, 95.0, 76.22, 0.13	17.08	11	0.9990912845899901	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
